CryoSleep,Age,VIP,Transported,Group,Total_Expense,Num,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_S
1,43.0,0,1,8190,0.0,320,1,0,0,0,1,0,0,0,0,0,0,1
0,18.0,0,0,8191,774.0,1320,0,0,1,0,0,0,0,0,0,1,0,1
0,18.0,0,0,8192,1444.0,1566,0,0,0,1,0,0,0,0,1,0,0,1
0,18.0,0,1,8194,692.0,1567,0,0,0,1,0,0,0,0,1,0,0,1
0,49.0,0,0,8197,716.0,1693,0,0,0,0,0,0,0,0,1,0,0,0
0,19.0,0,0,8199,0.0,1329,0,0,0,1,0,0,0,0,0,1,0,0
1,22.0,0,1,8200,0.0,1330,0,0,1,0,0,0,0,0,0,1,0,0
0,4.0,0,1,8202,0.0,306,1,0,0,1,0,1,0,0,0,0,0,1
0,0.0,0,1,8202,0.0,306,1,0,0,1,0,1,0,0,0,0,0,1
1,33.0,0,1,8202,0.0,306,1,0,0,1,0,1,0,0,0,0,0,1
0,39.0,0,1,8202,4560.0,306,1,0,0,1,0,1,0,0,0,0,0,1
0,36.0,0,0,8202,16338.0,306,1,0,0,0,0,1,0,0,0,0,0,1
1,53.0,0,1,8202,0.0,306,1,0,0,1,0,1,0,0,0,0,0,1
0,23.0,0,0,8203,401.0,307,1,0,0,0,0,1,0,0,0,0,0,1
1,24.0,0,1,8203,0.0,307,1,0,0,1,0,1,0,0,0,0,0,1
0,25.0,0,0,8204,3453.0,541,1,0,0,1,0,0,0,1,0,0,0,1
0,30.0,0,0,8204,3575.0,541,1,0,0,1,0,0,0,1,0,0,0,1
0,20.0,0,0,8205,627.0,1331,0,0,0,1,0,0,0,0,0,1,0,0
1,40.0,0,1,8207,0.0,1695,0,1,0,1,0,0,0,0,1,0,0,0
1,18.0,0,1,8208,0.0,1322,0,0,1,0,0,0,0,0,0,1,0,1
0,57.0,0,1,8209,888.0,1332,0,0,0,1,0,0,0,0,0,1,0,0
0,47.0,0,0,8210,1782.0,241,0,1,0,1,0,0,1,0,0,0,0,1
1,26.0,0,1,8211,0.0,1323,0,0,0,0,0,0,0,0,0,1,0,1
0,29.0,0,0,8212,559.0,1569,0,0,1,0,0,0,0,0,1,0,0,1
0,32.0,0,0,8213,884.0,1333,0,0,0,1,0,0,0,0,0,1,0,0
1,30.0,0,1,8214,0.0,242,1,0,0,1,0,0,1,0,0,0,0,1
0,18.0,0,1,8216,704.0,1334,0,0,0,1,0,0,0,0,0,1,0,0
0,49.0,0,0,8217,800.0,1570,0,0,0,1,0,0,0,0,1,0,0,1
1,33.0,0,1,8218,0.0,272,1,0,0,1,1,0,0,0,0,0,0,0
0,18.0,0,0,8219,1779.0,1335,0,0,0,1,0,0,0,0,0,1,0,0
0,29.0,0,1,8220,5326.0,99,1,0,0,1,0,0,0,0,0,0,0,1
1,34.0,0,1,8221,0.0,1696,0,1,0,1,0,0,0,0,1,0,0,0
0,43.0,0,0,8222,2384.0,257,0,1,0,1,0,0,1,0,0,0,0,0
0,18.0,0,1,8222,1288.0,1697,0,1,0,1,0,0,0,0,1,0,0,0
1,31.0,0,0,8224,0.0,1325,0,0,0,1,0,0,0,0,0,1,0,1
0,15.0,0,0,8225,1463.0,443,0,1,0,1,0,0,0,1,0,0,0,0
1,3.0,0,1,8226,0.0,1572,0,1,0,1,0,0,0,0,1,0,0,1
1,37.0,0,1,8226,0.0,1572,0,1,0,1,0,0,0,0,1,0,0,1
1,1.0,0,1,8226,0.0,1572,0,1,0,1,0,0,0,0,1,0,0,1
0,27.0,0,1,8227,1681.0,527,0,0,0,1,0,0,0,1,0,0,0,0
1,15.0,0,1,8229,0.0,1336,0,0,0,1,0,0,0,0,0,1,0,0
0,33.0,0,1,8231,1020.0,1327,0,0,0,1,0,0,0,0,0,1,0,1
0,65.0,0,0,8231,908.0,1327,0,0,0,1,0,0,0,0,0,1,0,1
0,19.0,0,0,8232,1234.0,1574,0,0,0,1,0,0,0,0,1,0,0,1
0,30.0,0,0,8233,797.0,1575,0,0,0,1,0,0,0,0,1,0,0,1
0,37.0,0,0,8233,899.0,1575,0,0,0,1,0,0,0,0,1,0,0,1
0,15.0,0,0,8235,1441.0,1576,0,0,0,1,0,0,0,0,1,0,0,1
0,19.0,0,0,8237,778.0,1577,0,0,0,1,0,0,0,0,1,0,0,1
0,20.0,0,0,8238,794.0,1578,0,0,0,1,0,0,0,0,1,0,0,1
1,19.0,0,0,8238,0.0,1328,0,0,0,0,0,0,0,0,0,1,0,1
0,21.0,0,0,8239,694.0,1579,0,0,0,0,0,0,0,0,1,0,0,1
0,20.0,0,1,8242,888.0,1330,0,0,0,1,0,0,0,0,0,1,0,1
0,18.0,0,0,8243,908.0,1331,0,0,0,1,0,0,0,0,0,1,0,1
0,27.0,0,0,8244,1016.0,1337,0,0,0,1,0,0,0,0,0,1,0,0
0,23.0,0,1,8247,3866.0,258,1,0,0,1,0,0,1,0,0,0,0,0
1,25.0,0,0,8248,0.0,1339,0,0,0,1,0,0,0,0,0,1,0,0
0,72.0,0,0,8248,772.0,1339,0,0,1,0,0,0,0,0,0,1,0,0
1,35.0,0,1,8251,0.0,1332,0,0,0,0,0,0,0,0,0,1,0,1
0,29.0,0,0,8252,1208.0,1699,0,0,0,0,0,0,0,0,1,0,0,0
1,11.0,0,0,8252,0.0,1341,0,0,0,1,0,0,0,0,0,1,0,0
1,7.0,0,0,8252,0.0,1341,0,0,0,1,0,0,0,0,0,1,0,0
1,28.0,0,1,8254,0.0,1700,0,1,0,1,0,0,0,0,1,0,0,0
0,28.0,0,0,8255,888.0,1333,0,0,0,1,0,0,0,0,0,1,0,1
0,41.0,0,0,8257,1049.0,529,0,1,0,1,0,0,0,1,0,0,0,0
0,23.0,0,0,8259,810.0,1342,0,0,0,1,0,0,0,0,0,1,0,0
0,19.0,0,0,8260,721.0,1582,0,0,0,0,0,0,0,0,1,0,0,1
0,8.0,0,1,8260,0.0,1334,0,0,0,0,0,0,0,0,0,1,0,1
1,4.0,0,1,8260,0.0,1334,0,0,0,0,0,0,0,0,0,1,0,1
1,38.0,0,0,8261,0.0,1343,0,0,1,0,0,0,0,0,0,1,0,0
0,21.0,0,1,8264,1040.0,1584,0,1,0,1,0,0,0,0,1,0,0,1
1,18.0,0,0,8265,0.0,1344,0,0,0,1,0,0,0,0,0,1,0,0
1,10.0,0,1,8266,0.0,1345,0,0,0,1,0,0,0,0,0,1,0,0
0,29.0,0,0,8267,1298.0,530,0,1,0,1,0,0,0,1,0,0,0,0
1,25.0,0,1,8267,0.0,1701,0,1,0,1,0,0,0,0,1,0,0,0
1,40.0,0,1,8268,0.0,321,1,0,0,1,1,0,0,0,0,0,0,1
0,19.0,0,0,8268,3267.0,321,1,0,0,1,1,0,0,0,0,0,0,1
0,38.0,0,1,8270,2013.0,1702,0,1,0,1,0,0,0,0,1,0,0,0
0,19.0,0,1,8271,2786.0,1586,0,0,0,1,0,0,0,0,1,0,0,1
0,0.0,0,1,8272,0.0,1587,0,1,0,1,0,0,0,0,1,0,0,1
1,4.0,0,1,8272,0.0,1587,0,1,0,1,0,0,0,0,1,0,0,1
1,29.0,0,1,8272,0.0,1587,0,1,0,1,0,0,0,0,1,0,0,1
0,46.0,0,0,8273,884.0,1346,0,0,0,1,0,0,0,0,0,1,0,0
1,32.0,0,1,8275,0.0,1588,0,1,0,1,0,0,0,0,1,0,0,1
1,26.0,0,1,8276,0.0,273,1,0,0,1,0,1,0,0,0,0,0,0
1,23.0,0,1,8276,0.0,273,1,0,0,1,0,1,0,0,0,0,0,0
1,32.0,0,1,8277,0.0,1348,0,0,0,0,0,0,0,0,0,1,0,0
0,31.0,0,1,8279,4445.0,1349,0,0,0,1,0,0,0,0,0,1,0,0
0,34.0,0,1,8280,902.0,1703,0,0,0,1,0,0,0,0,1,0,0,0
0,45.0,0,0,8281,704.0,1704,0,0,0,1,0,0,0,0,1,0,0,0
0,61.0,0,0,8282,807.0,1336,0,0,0,1,0,0,0,0,0,1,0,1
0,21.0,0,0,8287,1896.0,542,0,1,0,1,0,0,0,1,0,0,0,1
0,28.0,0,0,8288,2729.0,259,0,1,0,1,0,0,1,0,0,0,0,0
0,15.0,0,0,8288,1337.0,1705,0,1,0,1,0,0,0,0,1,0,0,0
1,14.0,0,0,8289,0.0,1350,0,0,0,1,0,0,0,0,0,1,0,0
1,18.0,0,1,8291,0.0,1339,0,0,0,1,0,0,0,0,0,1,0,1
1,39.0,0,1,8292,0.0,310,1,0,0,1,0,1,0,0,0,0,0,1
1,62.0,0,1,8294,0.0,543,0,1,0,1,0,0,0,1,0,0,0,1
0,40.0,0,0,8295,1309.0,1591,0,1,0,1,0,0,0,0,1,0,0,1
0,21.0,0,0,8297,666.0,1592,0,0,0,1,0,0,0,0,1,0,0,1
1,12.0,0,1,8298,0.0,1593,0,1,0,1,0,0,0,0,1,0,0,1
0,28.0,0,0,8301,7792.0,275,1,0,0,1,0,1,0,0,0,0,0,0
0,0.0,0,1,8302,0.0,1340,0,0,0,1,0,0,0,0,0,1,0,1
0,17.0,0,0,8302,871.0,1594,0,0,0,1,0,0,0,0,1,0,0,1
0,23.0,0,0,8303,2982.0,1595,0,1,0,0,0,0,0,0,1,0,0,1
0,6.0,0,1,8306,0.0,1351,0,0,0,1,0,0,0,0,0,1,0,0
1,29.0,0,1,8306,0.0,1351,0,0,1,0,0,0,0,0,0,1,0,0
0,41.0,0,0,8306,885.0,1351,0,0,0,1,0,0,0,0,0,1,0,0
0,27.0,1,1,8307,3266.0,100,1,0,0,0,0,0,0,0,0,0,0,1
1,34.0,0,1,8307,0.0,100,1,0,0,1,0,0,0,0,0,0,0,1
1,36.0,0,1,8310,0.0,545,1,0,0,0,0,0,0,1,0,0,0,1
0,30.0,0,0,8313,754.0,1341,0,0,0,1,0,0,0,0,0,1,0,1
0,30.0,0,0,8314,6872.0,245,1,0,0,1,0,0,1,0,0,0,0,1
0,29.0,1,1,8314,3605.0,245,1,0,0,0,0,0,1,0,0,0,0,1
0,21.0,0,0,8315,803.0,1598,0,0,0,1,0,0,0,0,1,0,0,1
0,21.0,0,0,8316,574.0,1709,0,0,0,0,0,0,0,0,1,0,0,0
0,18.0,0,0,8317,698.0,1710,0,0,0,0,0,0,0,0,1,0,0,0
1,11.0,0,1,8318,0.0,1711,0,1,0,1,0,0,0,0,1,0,0,0
0,65.0,0,0,8318,1399.0,1711,0,1,0,1,0,0,0,0,1,0,0,0
0,25.0,0,0,8318,1074.0,1711,0,1,0,0,0,0,0,0,1,0,0,0
1,0.0,0,1,8318,0.0,1711,0,1,0,0,0,0,0,0,1,0,0,0
0,24.0,0,0,8319,804.0,1712,0,0,0,1,0,0,0,0,1,0,0,0
1,19.0,0,1,8320,0.0,1352,0,0,1,0,0,0,0,0,0,1,0,0
0,23.0,0,0,8321,693.0,1713,0,0,0,1,0,0,0,0,1,0,0,0
0,45.0,1,0,8322,8815.0,177,1,0,1,0,1,0,0,0,0,0,0,0
1,52.0,0,1,8322,0.0,312,1,0,0,0,0,1,0,0,0,0,0,1
0,55.0,0,1,8323,790.0,546,0,0,1,0,0,0,0,1,0,0,0,1
1,24.0,0,0,8324,0.0,1353,0,0,1,0,0,0,0,0,0,1,0,0
0,31.0,0,0,8326,774.0,1354,0,0,0,1,0,0,0,0,0,1,0,0
1,18.0,0,0,8328,0.0,1356,0,0,0,1,0,0,0,0,0,1,0,0
1,22.0,0,0,8329,0.0,1357,0,0,0,1,0,0,0,0,0,1,0,0
0,39.0,0,0,8330,803.0,1600,0,0,0,1,0,0,0,0,1,0,0,1
1,19.0,0,1,8332,0.0,1358,0,0,1,0,0,0,0,0,0,1,0,0
0,33.0,0,0,8333,6360.0,313,1,0,0,0,0,1,0,0,0,0,0,1
1,14.0,0,1,8334,0.0,1359,0,0,1,0,0,0,0,0,0,1,0,0
0,30.0,0,0,8335,1299.0,531,0,1,0,1,0,0,0,1,0,0,0,0
1,30.0,0,1,8336,0.0,547,0,1,0,1,0,0,0,1,0,0,0,1
1,21.0,0,1,8338,0.0,1716,0,1,0,1,0,0,0,0,1,0,0,0
0,45.0,0,0,8338,1337.0,1716,0,1,0,1,0,0,0,0,1,0,0,0
1,17.0,0,1,8338,0.0,1716,0,1,0,1,0,0,0,0,1,0,0,0
0,39.0,0,0,8339,3889.0,246,1,0,0,1,0,0,1,0,0,0,0,1
0,22.0,0,0,8339,6879.0,246,1,0,0,1,0,0,1,0,0,0,0,1
0,37.0,0,0,8341,690.0,1601,0,0,0,1,0,0,0,0,1,0,0,1
0,48.0,0,1,8342,701.0,548,1,0,0,1,0,0,0,1,0,0,0,1
1,33.0,0,1,8342,0.0,548,1,0,0,1,0,0,0,1,0,0,0,1
0,37.0,0,0,8342,3785.0,548,1,0,0,0,0,0,0,1,0,0,0,1
0,27.0,0,0,8343,2653.0,1717,0,0,0,1,0,0,0,0,1,0,0,0
1,29.0,0,1,8344,0.0,247,0,1,0,1,0,0,1,0,0,0,0,1
0,38.0,0,1,8344,953.0,247,0,1,0,1,0,0,1,0,0,0,0,1
1,16.0,0,1,8344,0.0,247,0,1,0,1,0,0,1,0,0,0,0,1
0,18.0,0,0,8345,2056.0,1602,0,0,1,0,0,0,0,0,1,0,0,1
0,23.0,0,0,8346,774.0,1718,0,0,0,1,0,0,0,0,1,0,0,0
1,47.0,0,1,8348,0.0,532,0,1,0,1,0,0,0,1,0,0,0,0
1,15.0,0,1,8354,0.0,323,1,0,0,1,1,0,0,0,0,0,0,1
1,13.0,0,1,8354,0.0,323,1,0,0,1,1,0,0,0,0,0,0,1
1,19.0,0,0,8356,0.0,1361,0,0,1,0,0,0,0,0,0,1,0,0
1,17.0,0,1,8360,0.0,326,1,0,0,1,1,0,0,0,0,0,0,1
1,31.0,0,1,8360,0.0,326,1,0,0,1,1,0,0,0,0,0,0,1
0,19.0,0,1,8362,775.0,1720,0,0,0,1,0,0,0,0,1,0,0,0
0,25.0,0,0,8363,2927.0,101,1,0,0,0,0,0,0,0,0,0,0,1
0,26.0,0,0,8363,3994.0,101,1,0,0,1,0,0,0,0,0,0,0,1
1,25.0,0,1,8365,0.0,1363,0,0,0,0,0,0,0,0,0,1,0,0
0,2.0,0,0,8366,0.0,1364,0,0,0,1,0,0,0,0,0,1,0,0
1,2.0,0,1,8366,0.0,1364,0,0,0,1,0,0,0,0,0,1,0,0
0,19.0,0,0,8366,616.0,1364,0,0,0,1,0,0,0,0,0,1,0,0
1,1.0,0,0,8366,0.0,1364,0,0,0,1,0,0,0,0,0,1,0,0
1,4.0,0,1,8368,0.0,1365,0,0,0,1,0,0,0,0,0,1,0,0
0,49.0,0,1,8368,777.0,1721,0,0,0,0,0,0,0,0,1,0,0,0
1,61.0,0,1,8369,0.0,1604,0,1,0,1,0,0,0,0,1,0,0,1
0,57.0,1,1,8369,1896.0,549,0,1,0,1,0,0,0,1,0,0,0,1
0,52.0,0,1,8371,753.0,1605,0,0,0,0,0,0,0,0,1,0,0,1
0,22.0,0,0,8373,730.0,1606,0,0,0,1,0,0,0,0,1,0,0,1
0,15.0,0,1,8375,704.0,547,0,0,1,0,0,0,0,1,0,0,0,0
1,28.0,0,1,8376,0.0,1607,0,1,0,1,0,0,0,0,1,0,0,1
0,40.0,0,0,8377,1298.0,537,0,1,0,1,0,0,0,1,0,0,0,0
0,13.0,0,0,8378,3324.0,1608,0,0,0,1,0,0,0,0,1,0,0,1
0,24.0,0,0,8379,702.0,1609,0,0,0,1,0,0,0,0,1,0,0,1
1,25.0,0,1,8380,0.0,1367,0,0,1,0,0,0,0,0,0,1,0,0
0,25.0,0,0,8381,791.0,550,0,0,0,1,0,0,0,1,0,0,0,1
0,43.0,0,0,8382,12386.0,277,1,0,0,1,0,1,0,0,0,0,0,0
1,46.0,0,0,8383,0.0,1368,0,0,0,1,0,0,0,0,0,1,0,0
1,3.0,0,0,8383,0.0,1368,0,0,0,1,0,0,0,0,0,1,0,0
0,3.0,0,1,8383,0.0,1368,0,0,0,1,0,0,0,0,0,1,0,0
1,3.0,0,1,8383,0.0,1368,0,0,0,1,0,0,0,0,0,1,0,0
0,8.0,0,0,8383,0.0,1368,0,0,0,1,0,0,0,0,0,1,0,0
0,57.0,0,1,8383,842.0,1368,0,0,0,1,0,0,0,0,0,1,0,0
0,11.0,0,0,8383,0.0,1368,0,0,0,1,0,0,0,0,0,1,0,0
0,20.0,0,0,8384,1535.0,1722,0,0,0,1,0,0,0,0,1,0,0,0
0,27.0,0,0,8386,3539.0,1369,0,0,0,0,0,0,0,0,0,1,0,0
0,20.0,0,1,8388,814.0,1724,0,0,0,1,0,0,0,0,1,0,0,0
1,14.0,0,1,8390,0.0,1370,0,0,1,0,0,0,0,0,0,1,0,0
0,24.0,0,0,8392,756.0,1610,0,0,1,0,0,0,0,0,1,0,0,1
0,21.0,0,0,8393,703.0,1725,0,0,0,1,0,0,0,0,1,0,0,0
0,33.0,1,0,8394,8434.0,276,1,0,0,0,1,0,0,0,0,0,0,0
0,32.0,0,0,8395,2480.0,260,1,0,0,1,0,0,1,0,0,0,0,0
0,22.0,0,1,8397,510.0,1371,0,0,1,0,0,0,0,0,0,1,0,0
1,15.0,0,1,8398,0.0,329,1,0,0,1,1,0,0,0,0,0,0,1
1,41.0,0,1,8398,0.0,329,1,0,0,0,1,0,0,0,0,0,0,1
1,31.0,0,1,8401,0.0,315,1,0,0,0,0,1,0,0,0,0,0,1
1,35.0,0,1,8403,0.0,316,1,0,0,0,0,1,0,0,0,0,0,1
1,48.0,0,1,8404,0.0,1346,0,0,0,1,0,0,0,0,0,1,0,1
1,15.0,0,1,8404,0.0,1346,0,0,0,1,0,0,0,0,0,1,0,1
0,37.0,0,1,8405,1025.0,1372,0,0,0,1,0,0,0,0,0,1,0,0
0,21.0,0,0,8406,2578.0,250,0,1,0,1,0,0,1,0,0,0,0,1
0,34.0,0,0,8407,1394.0,1613,0,0,0,1,0,0,0,0,1,0,0,1
1,19.0,0,0,8409,0.0,1373,0,0,0,1,0,0,0,0,0,1,0,0
0,52.0,0,0,8410,703.0,1615,0,0,0,1,0,0,0,0,1,0,0,1
0,15.0,0,1,8411,3137.0,1726,0,0,0,1,0,0,0,0,1,0,0,0
0,24.0,0,0,8414,784.0,1374,0,0,0,1,0,0,0,0,0,1,0,0
0,45.0,0,1,8416,637.0,553,0,0,0,1,0,0,0,1,0,0,0,1
1,13.0,0,1,8418,0.0,330,1,0,0,0,1,0,0,0,0,0,0,1
0,18.0,0,0,8418,2890.0,330,1,0,0,1,1,0,0,0,0,0,0,1
0,19.0,0,1,8419,649.0,1618,0,0,0,1,0,0,0,0,1,0,0,1
1,20.0,0,1,8419,0.0,1349,0,0,0,1,0,0,0,0,0,1,0,1
0,20.0,0,0,8420,4272.0,554,0,0,0,1,0,0,0,1,0,0,0,1
0,27.0,0,1,8421,803.0,1619,0,0,0,1,0,0,0,0,1,0,0,1
0,22.0,0,0,8423,739.0,1620,0,0,0,1,0,0,0,0,1,0,0,1
1,17.0,0,0,8427,0.0,1376,0,0,1,0,0,0,0,0,0,1,0,0
1,23.0,0,1,8429,0.0,1351,0,0,0,0,0,0,0,0,0,1,0,1
0,29.0,0,0,8430,870.0,1621,0,0,0,1,0,0,0,0,1,0,0,1
1,24.0,0,1,8431,0.0,277,1,0,0,0,1,0,0,0,0,0,0,0
0,26.0,0,0,8431,5283.0,277,1,0,0,0,1,0,0,0,0,0,0,0
1,36.0,0,0,8432,0.0,1377,0,0,0,1,0,0,0,0,0,1,0,0
0,25.0,0,1,8433,969.0,1729,0,0,0,1,0,0,0,0,1,0,0,0
0,36.0,0,0,8437,694.0,255,0,0,1,0,0,0,0,1,0,0,0,1
0,32.0,0,0,8438,2366.0,1624,0,1,0,1,0,0,0,0,1,0,0,1
1,16.0,0,1,8441,0.0,1352,0,0,0,0,0,0,0,0,0,1,0,1
0,32.0,0,0,8442,1048.0,540,0,1,0,1,0,0,0,1,0,0,0,0
0,48.0,0,0,8444,1573.0,1733,0,0,0,1,0,0,0,0,1,0,0,0
0,25.0,0,0,8447,1507.0,1734,0,0,0,1,0,0,0,0,1,0,0,0
1,46.0,0,1,8448,0.0,278,1,0,0,0,1,0,0,0,0,0,0,0
0,32.0,0,0,8449,12668.0,317,1,0,0,0,0,1,0,0,0,0,0,1
0,50.0,0,1,8449,3676.0,317,1,0,0,1,0,1,0,0,0,0,0,1
0,31.0,0,0,8451,1997.0,1625,0,1,0,0,0,0,0,0,1,0,0,1
1,27.0,0,1,8451,0.0,1625,0,1,0,1,0,0,0,0,1,0,0,1
0,52.0,1,0,8452,10320.0,279,1,0,0,0,0,1,0,0,0,0,0,0
1,34.0,0,1,8452,0.0,279,1,0,0,1,0,1,0,0,0,0,0,0
1,40.0,0,1,8452,0.0,279,1,0,0,0,0,1,0,0,0,0,0,0
0,36.0,0,1,8452,2791.0,279,1,0,0,1,0,1,0,0,0,0,0,0
0,19.0,0,0,8454,773.0,1354,0,0,0,1,0,0,0,0,0,1,0,1
1,33.0,0,1,8456,0.0,280,1,0,0,0,0,1,0,0,0,0,0,0
0,23.0,0,0,8457,631.0,1627,0,0,0,1,0,0,0,0,1,0,0,1
0,57.0,0,0,8458,11326.0,319,1,0,0,0,0,1,0,0,0,0,0,1
1,24.0,0,1,8458,0.0,319,1,0,0,0,0,1,0,0,0,0,0,1
1,19.0,0,1,8458,0.0,319,1,0,0,0,0,1,0,0,0,0,0,1
1,54.0,0,1,8458,0.0,319,1,0,0,1,0,1,0,0,0,0,0,1
0,28.0,0,1,8458,3444.0,319,1,0,0,1,0,1,0,0,0,0,0,1
0,26.0,1,1,8458,5735.0,319,1,0,0,1,0,1,0,0,0,0,0,1
1,43.0,0,0,8459,0.0,1355,0,0,1,0,0,0,0,0,0,1,0,1
0,39.0,0,0,8460,761.0,1628,0,0,0,1,0,0,0,0,1,0,0,1
0,21.0,0,1,8462,672.0,1629,0,0,0,1,0,0,0,0,1,0,0,1
0,24.0,0,0,8463,645.0,1630,0,0,0,0,0,0,0,0,1,0,0,1
0,35.0,0,0,8465,0.0,542,0,1,0,1,0,0,0,1,0,0,0,0
1,61.0,0,1,8465,0.0,1736,0,1,0,1,0,0,0,0,1,0,0,0
0,21.0,0,0,8466,702.0,1737,0,0,0,1,0,0,0,0,1,0,0,0
1,14.0,0,1,8467,0.0,1379,0,0,0,0,0,0,0,0,0,1,0,0
0,38.0,0,0,8468,1180.0,263,0,1,0,0,0,0,1,0,0,0,0,0
1,23.0,0,1,8469,0.0,1356,0,0,0,0,0,0,0,0,0,1,0,1
0,31.0,1,0,8470,14028.0,281,1,0,0,0,0,1,0,0,0,0,0,0
0,66.0,1,0,8471,3747.0,556,1,0,0,0,0,0,0,1,0,0,0,1
1,56.0,0,0,8472,0.0,1380,0,0,0,1,0,0,0,0,0,1,0,0
0,21.0,0,0,8474,737.0,1632,0,0,0,0,0,0,0,0,1,0,0,1
0,49.0,0,0,8475,5133.0,331,1,0,0,0,1,0,0,0,0,0,0,1
0,21.0,0,0,8475,11639.0,331,1,0,0,0,1,0,0,0,0,0,0,1
0,27.0,0,1,8476,1056.0,252,0,1,0,1,0,0,1,0,0,0,0,1
0,23.0,0,0,8477,1982.0,1633,0,0,0,1,0,0,0,0,1,0,0,1
0,27.0,0,0,8479,716.0,1738,0,0,0,1,0,0,0,0,1,0,0,0
0,49.0,0,0,8480,2329.0,1382,0,0,0,1,0,0,0,0,0,1,0,0
0,38.0,0,0,8480,884.0,1382,0,0,0,1,0,0,0,0,0,1,0,0
1,60.0,0,1,8481,0.0,332,1,0,0,1,1,0,0,0,0,0,0,1
1,47.0,0,0,8482,0.0,1358,0,0,0,0,0,0,0,0,0,1,0,1
1,29.0,1,1,8483,0.0,253,1,0,0,1,0,0,1,0,0,0,0,1
1,19.0,0,1,8486,0.0,1360,0,0,0,1,0,0,0,0,0,1,0,1
0,32.0,1,0,8487,11010.0,282,1,0,0,0,0,1,0,0,0,0,0,0
1,22.0,0,1,8489,0.0,1383,0,0,1,0,0,0,0,0,0,1,0,0
0,35.0,0,1,8491,6658.0,1635,0,1,0,0,0,0,0,0,1,0,0,1
0,28.0,0,1,8492,732.0,1740,0,0,0,1,0,0,0,0,1,0,0,0
1,22.0,0,0,8493,0.0,1384,0,0,1,0,0,0,0,0,0,1,0,0
0,42.0,0,1,8494,2071.0,543,0,1,0,1,0,0,0,1,0,0,0,0
0,37.0,0,1,8495,6029.0,283,1,0,0,0,0,1,0,0,0,0,0,0
0,31.0,0,1,8500,1348.0,1743,0,1,0,1,0,0,0,0,1,0,0,0
0,33.0,1,0,8502,3897.0,254,0,1,0,1,0,0,1,0,0,0,0,1
0,48.0,0,0,8503,7497.0,279,1,0,0,1,1,0,0,0,0,0,0,0
0,31.0,0,0,8503,4413.0,279,1,0,0,1,1,0,0,0,0,0,0,0
1,18.0,0,1,8503,0.0,279,1,0,0,0,1,0,0,0,0,0,0,0
0,44.0,0,1,8504,2039.0,1744,0,0,0,1,0,0,0,0,1,0,0,0
1,22.0,0,1,8504,0.0,1385,0,0,0,0,0,0,0,0,0,1,0,0
0,18.0,0,0,8506,739.0,1746,0,0,0,1,0,0,0,0,1,0,0,0
1,48.0,0,1,8508,0.0,1747,0,1,0,1,0,0,0,0,1,0,0,0
1,2.0,0,1,8508,0.0,1747,0,1,0,1,0,0,0,0,1,0,0,0
0,0.0,0,1,8508,0.0,1747,0,1,0,1,0,0,0,0,1,0,0,0
0,43.0,0,0,8509,884.0,1364,0,0,0,1,0,0,0,0,0,1,0,1
0,51.0,0,0,8511,773.0,1365,0,0,1,0,0,0,0,0,0,1,0,1
0,48.0,0,1,8512,727.0,1637,0,0,0,0,0,0,0,0,1,0,0,1
0,51.0,0,0,8514,2618.0,1748,0,1,0,1,0,0,0,0,1,0,0,0
0,20.0,0,1,8516,327.0,1750,0,0,0,1,0,0,0,0,1,0,0,0
0,41.0,0,0,8521,0.0,102,1,0,0,1,0,0,0,0,0,0,0,1
0,27.0,0,1,8522,872.0,1751,0,0,0,1,0,0,0,0,1,0,0,0
0,56.0,0,0,8523,9328.0,320,1,0,0,0,0,1,0,0,0,0,0,1
1,26.0,0,1,8524,0.0,333,1,0,0,0,1,0,0,0,0,0,0,1
0,21.0,0,0,8528,850.0,1369,0,0,0,1,0,0,0,0,0,1,0,1
0,28.0,0,0,8530,2598.0,1640,0,1,0,1,0,0,0,0,1,0,0,1
0,23.0,0,0,8535,559.0,1642,0,0,0,0,0,0,0,0,1,0,0,1
0,28.0,0,0,8536,12244.0,559,1,0,0,0,0,0,0,1,0,0,0,1
1,40.0,0,1,8537,0.0,1643,0,1,0,1,0,0,0,0,1,0,0,1
0,39.0,0,0,8537,5617.0,1643,0,1,0,1,0,0,0,0,1,0,0,1
1,16.0,0,1,8537,0.0,1643,0,1,0,1,0,0,0,0,1,0,0,1
0,20.0,0,0,8539,115.0,1372,0,0,0,1,0,0,0,0,0,1,0,1
0,24.0,0,0,8540,699.0,1645,0,0,0,1,0,0,0,0,1,0,0,1
0,45.0,1,0,8541,2384.0,266,0,1,0,1,0,0,1,0,0,0,0,0
0,33.0,0,1,8541,2147.0,266,0,1,0,0,0,0,1,0,0,0,0,0
1,19.0,0,0,8542,0.0,544,0,1,0,1,0,0,0,1,0,0,0,0
0,15.0,0,0,8544,716.0,1647,0,0,0,1,0,0,0,0,1,0,0,1
0,18.0,0,0,8545,724.0,1753,0,0,0,1,0,0,0,0,1,0,0,0
0,21.0,0,0,8548,716.0,1755,0,0,0,1,0,0,0,0,1,0,0,0
1,37.0,0,1,8549,0.0,1648,0,1,0,1,0,0,0,0,1,0,0,1
